U 24 | F 049152 | FPS 0028 | D 1591 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 236.9 174.2 36.0 679.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 25 | F 051200 | FPS 0026 | D 1668 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 157.0 154.2 36.0 679.0 | H 1.099 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.001
U 26 | F 053248 | FPS 0028 | D 1742 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 143.6 93.0 45.0 338.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
U 27 | F 055296 | FPS 0031 | D 1808 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 126.6 76.6 10.0 281.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 28 | F 057344 | FPS 0027 | D 1884 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 203.8 192.9 10.0 630.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 29 | F 059392 | FPS 0030 | D 1952 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 164.2 146.6 28.0 630.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 30 | F 061440 | FPS 0028 | D 2024 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 132.5 157.7 28.0 701.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 31 | F 063488 | FPS 0031 | D 2091 | rR:mu sigma m M 0.04 0.14 0.00 0.58 | F:mu sigma m M 177.7 155.7 34.0 547.0 | H 1.097 | V 0.001 | pL -0.001 | vL 0.001 | delta 0.004
U 32 | F 065536 | FPS 0029 | D 2161 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 210.8 178.3 13.0 620.0 | H 1.098 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.002
U 33 | F 067584 | FPS 0029 | D 2230 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 220.5 185.0 27.0 642.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 34 | F 069632 | FPS 0026 | D 2310 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 161.7 114.8 10.0 401.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 35 | F 071680 | FPS 0026 | D 2388 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 163.4 120.3 10.0 411.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 36 | F 073728 | FPS 0029 | D 2458 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 147.6 107.9 44.0 411.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 37 | F 075776 | FPS 0030 | D 2527 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 201.2 179.8 44.0 592.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 38 | F 077824 | FPS 0028 | D 2600 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 258.5 215.1 42.0 824.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 39 | F 079872 | FPS 0030 | D 2669 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 127.9 82.2 32.0 388.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
