U 24 | F 049152 | FPS 0034 | D 1750 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 264.2 228.4 46.0 791.0 | H 1.098 | V 0.006 | pL 0.001 | vL 0.000 | delta 0.006
U 25 | F 051200 | FPS 0026 | D 1828 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 163.0 89.6 34.0 364.0 | H 1.098 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.002
U 26 | F 053248 | FPS 0030 | D 1897 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 167.4 159.1 28.0 581.0 | H 1.098 | V 0.009 | pL 0.002 | vL 0.000 | delta 0.002
U 27 | F 055296 | FPS 0027 | D 1972 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 170.9 176.7 33.0 709.0 | H 1.098 | V 0.007 | pL 0.002 | vL 0.000 | delta 0.001
U 28 | F 057344 | FPS 0027 | D 2047 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 152.1 96.2 37.0 407.0 | H 1.098 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.001
U 29 | F 059392 | FPS 0028 | D 2119 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 125.5 70.1 28.0 275.0 | H 1.099 | V 0.001 | pL 0.001 | vL 0.000 | delta 0.001
U 30 | F 061440 | FPS 0026 | D 2199 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 145.6 118.8 23.0 473.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 31 | F 063488 | FPS 0030 | D 2266 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 173.0 123.7 23.0 473.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.000
U 32 | F 065536 | FPS 0030 | D 2334 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 182.5 163.1 23.0 675.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.001
U 33 | F 067584 | FPS 0032 | D 2398 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 151.5 101.6 14.0 356.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.000
U 34 | F 069632 | FPS 0028 | D 2470 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 173.4 191.4 32.0 786.0 | H 1.099 | V 0.002 | pL 0.000 | vL 0.000 | delta 0.001
U 35 | F 071680 | FPS 0025 | D 2550 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 175.4 121.7 28.0 492.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 36 | F 073728 | FPS 0026 | D 2629 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 178.6 147.8 28.0 655.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.001
U 37 | F 075776 | FPS 0029 | D 2700 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 236.1 225.1 75.0 900.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 38 | F 077824 | FPS 0025 | D 2781 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 285.8 221.8 29.0 900.0 | H 1.099 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 39 | F 079872 | FPS 0026 | D 2861 | rR:mu sigma m M 0.03 0.10 0.00 0.43 | F:mu sigma m M 310.4 214.6 29.0 900.0 | H 1.093 | V 0.003 | pL -0.003 | vL 0.000 | delta 0.018
U 40 | F 081920 | FPS 0034 | D 2921 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 201.3 167.6 20.0 581.0 | H 1.098 | V -0.006 | pL -0.002 | vL 0.000 | delta 0.001
U 41 | F 083968 | FPS 0029 | D 2991 | rR:mu sigma m M 0.04 0.14 0.00 0.58 | F:mu sigma m M 178.2 131.9 29.0 422.0 | H 1.087 | V 0.001 | pL -0.006 | vL 0.001 | delta 0.019
U 42 | F 086016 | FPS 0031 | D 3057 | rR:mu sigma m M 0.04 0.14 0.00 0.58 | F:mu sigma m M 229.7 168.5 41.0 614.0 | H 1.095 | V -0.006 | pL -0.002 | vL 0.000 | delta 0.003
U 43 | F 088064 | FPS 0030 | D 3125 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 168.8 197.6 19.0 891.0 | H 1.098 | V -0.006 | pL -0.003 | vL 0.000 | delta 0.002
U 44 | F 090112 | FPS 0027 | D 3200 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 124.8 111.8 19.0 491.0 | H 1.098 | V -0.006 | pL -0.002 | vL 0.000 | delta 0.001
U 45 | F 092160 | FPS 0027 | D 3275 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 175.6 144.2 24.0 678.0 | H 1.098 | V -0.003 | pL -0.001 | vL 0.000 | delta 0.001
U 46 | F 094208 | FPS 0028 | D 3349 | rR:mu sigma m M 0.05 0.21 0.00 0.88 | F:mu sigma m M 142.8 100.5 17.0 368.0 | H 1.093 | V 0.001 | pL -0.009 | vL 0.002 | delta 0.026
U 47 | F 096256 | FPS 0034 | D 3410 | rR:mu sigma m M 0.05 0.21 0.00 0.88 | F:mu sigma m M 125.1 61.9 37.0 279.0 | H 1.097 | V 0.012 | pL 0.000 | vL 0.000 | delta 0.002
U 48 | F 098304 | FPS 0026 | D 3488 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 133.2 114.6 22.0 461.0 | H 1.098 | V 0.011 | pL 0.004 | vL 0.000 | delta 0.003
U 49 | F 100352 | FPS 0030 | D 3556 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 115.8 128.1 7.0 461.0 | H 1.099 | V 0.003 | pL 0.001 | vL 0.000 | delta 0.001
U 50 | F 102400 | FPS 0031 | D 3622 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 134.6 112.6 7.0 407.0 | H 1.098 | V 0.005 | pL 0.001 | vL 0.000 | delta 0.001
U 51 | F 104448 | FPS 0031 | D 3688 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 195.9 122.8 32.0 482.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.000
U 52 | F 106496 | FPS 0025 | D 3769 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 180.5 248.5 25.0 900.0 | H 1.099 | V 0.004 | pL 0.001 | vL 0.000 | delta 0.001
U 53 | F 108544 | FPS 0030 | D 3837 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 146.8 174.6 29.0 789.0 | H 1.099 | V 0.002 | pL 0.001 | vL 0.000 | delta 0.001
U 54 | F 110592 | FPS 0029 | D 3908 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 184.6 218.4 27.0 900.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 55 | F 112640 | FPS 0030 | D 3977 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 151.0 203.1 24.0 900.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 56 | F 114688 | FPS 0031 | D 4042 | rR:mu sigma m M 0.05 0.20 0.00 0.81 | F:mu sigma m M 192.4 204.6 25.0 900.0 | H 1.097 | V 0.007 | pL -0.006 | vL 0.001 | delta 0.022
U 57 | F 116736 | FPS 0031 | D 4107 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 215.2 204.4 25.0 900.0 | H 1.095 | V 0.001 | pL -0.002 | vL 0.000 | delta 0.002
U 58 | F 118784 | FPS 0031 | D 4173 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 180.2 118.6 34.0 467.0 | H 1.098 | V -0.001 | pL -0.000 | vL 0.000 | delta 0.002
U 59 | F 120832 | FPS 0027 | D 4248 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 96.9 59.8 28.0 209.0 | H 1.099 | V -0.001 | pL -0.001 | vL 0.000 | delta 0.001
U 60 | F 122880 | FPS 0032 | D 4312 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 137.8 120.4 26.0 553.0 | H 1.099 | V -0.001 | pL -0.001 | vL 0.000 | delta 0.000
U 61 | F 124928 | FPS 0029 | D 4383 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 159.2 143.5 32.0 553.0 | H 1.099 | V -0.001 | pL -0.001 | vL 0.000 | delta 0.000
U 62 | F 126976 | FPS 0027 | D 4458 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 136.9 68.5 51.0 260.0 | H 1.099 | V -0.000 | pL -0.000 | vL 0.000 | delta 0.000
U 63 | F 129024 | FPS 0031 | D 4524 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 152.5 91.8 9.0 340.0 | H 1.099 | V 0.000 | pL -0.000 | vL 0.000 | delta 0.000
U 64 | F 131072 | FPS 0030 | D 4593 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 209.4 100.1 32.0 353.0 | H 1.099 | V 0.000 | pL -0.000 | vL 0.000 | delta 0.000
U 65 | F 133120 | FPS 0030 | D 4662 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 214.0 107.0 39.0 405.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 66 | F 135168 | FPS 0029 | D 4732 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 183.1 107.2 49.0 405.0 | H 1.099 | V 0.001 | pL -0.000 | vL 0.000 | delta 0.000
U 67 | F 137216 | FPS 0025 | D 4812 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 190.5 108.0 38.0 390.0 | H 1.099 | V 0.001 | pL 0.000 | vL 0.000 | delta 0.000
U 68 | F 139264 | FPS 0029 | D 4883 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 225.6 178.4 32.0 576.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 69 | F 141312 | FPS 0028 | D 4955 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 169.3 164.3 24.0 570.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 70 | F 143360 | FPS 0028 | D 5029 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 149.6 105.2 33.0 453.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 71 | F 145408 | FPS 0027 | D 5105 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 156.9 138.1 34.0 468.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 72 | F 147456 | FPS 0028 | D 5178 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 178.8 143.4 41.0 538.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 73 | F 149504 | FPS 0027 | D 5255 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 139.1 73.1 45.0 292.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 74 | F 151552 | FPS 0028 | D 5330 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 112.3 59.4 46.0 225.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 75 | F 153600 | FPS 0027 | D 5404 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 113.4 50.0 48.0 208.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 76 | F 155648 | FPS 0027 | D 5479 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 173.5 172.8 62.0 804.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 77 | F 157696 | FPS 0028 | D 5553 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 259.9 253.1 26.0 900.0 | H 1.099 | V 0.000 | pL 0.000 | vL 0.000 | delta 0.000
U 78 | F 159744 | FPS 0031 | D 5620 | rR:mu sigma m M 0.02 0.10 0.00 0.43 | F:mu sigma m M 193.6 185.0 19.0 672.0 | H 1.098 | V 0.003 | pL -0.002 | vL 0.001 | delta 0.006
U 79 | F 161792 | FPS 0030 | D 5689 | rR:mu sigma m M 0.00 0.00 0.00 0.00 | F:mu sigma m M 106.0 96.7 23.0 434.0 | H 1.098 | V 0.005 | pL 0.002 | vL 0.000 | delta 0.001
U 80 | F 163840 | FPS 0027 | D 5766 | rR:mu sigma m M 0.05 0.21 0.00 0.88 | F:mu sigma m M 112.9 98.2 19.0 434.0 | H 1.097 | V 0.006 | pL -0.007 | vL 0.001 | delta 0.015
U 81 | F 165888 | FPS 0024 | D 5852 | rR:mu sigma m M 0.05 0.21 0.00 0.88 | F:mu sigma m M 122.2 110.0 19.0 446.0 | H 1.098 | V 0.012 | pL 0.001 | vL 0.000 | delta 0.003
